"","date","hour","crime","long","lat"
"2621","2016-01-21","18:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20813,19.40018
"2626","2016-01-21","20:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19328,19.39385
"2634","2016-01-21","21:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19221,19.3648
"2638","2016-01-21","16:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1731,19.38005
"2648","2016-01-21","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19927,19.4006
"2660","2016-01-22","12:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19304,19.37438
"2687","2016-01-22","17:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16707,19.36252
"2696","2016-01-22","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13283,19.39163
"2700","2016-01-22","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15905,19.36259
"2708","2016-01-22","14:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16439,19.39226
"2709","2016-01-22","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19332,19.3744
"2711","2016-01-22","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15593,19.36058
"2723","2016-01-22","14:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1518,19.40367
"2742","2016-01-23","02:10:00","ROBO A TRANSEUNTE C.V.",-99.14479,19.38909
"2760","2016-01-23","03:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21096,19.39443
"2761","2016-01-23","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15025,19.36356
"2831","2016-01-24","14:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21028,19.37732
"2834","2016-01-24","08:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14102,19.38982
"2835","2016-01-24","17:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15679,19.35991
"2840","2016-01-24","19:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16606,19.36842
"2841","2016-01-24","05:00:00","ROBO A TRANSEUNTE C.V.",-99.25266,19.35594
"2844","2016-01-24","19:15:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.28016,19.33526
"2849","2016-01-24","07:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.13737,19.3954
"2851","2016-01-24","00:05:00","ROBO A NEGOCIO C.V.",-99.16739,19.37352
"2861","2016-01-24","12:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19999,19.37289
"2868","2016-01-25","00:10:00","ROBO A TRANSEUNTE C.V.",-99.20095,19.37308
"2877","2016-01-25","07:20:00","HOMICIDIO DOLOSO",-99.17557,19.35824
"2904","2016-01-25","21:30:00","HOMICIDIO DOLOSO",-99.24477,19.35586
"2927","2016-01-25","15:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19411,19.38032
"2940","2016-01-26","02:25:00","ROBO A NEGOCIO C.V.",-99.19562,19.36446
"2947","2016-01-26","08:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18219,19.38671
"2955","2016-01-26","11:40:00","ROBO A NEGOCIO C.V.",-99.1701,19.3973
"2956","2016-01-26","10:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15897,19.35949
"2957","2016-01-26","11:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16152,19.38739
"2979","2016-01-26","15:30:00","ROBO A NEGOCIO C.V.",-99.20928,19.35839
"2991","2016-01-26","20:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19184,19.34412
"3002","2016-01-26","23:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18109,19.37295
"3014","2016-01-26","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.148027,19.3980159998332
"3039","2016-01-27","15:00:00","HOMICIDIO DOLOSO",-99.15271,19.36158
"3044","2016-01-27","15:20:00","ROBO A NEGOCIO C.V.",-99.16224,19.3732
"3060","2016-01-27","21:00:00","LESIONES POR ARMA DE FUEGO",-99.18682,19.35021
"3069","2016-01-27","09:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14923,19.36254
"3076","2016-01-27","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20011,19.4017
"3093","2016-01-27","20:30:00","ROBO A TRANSEUNTE C.V.",-99.2895029999999,19.331978999834
"3095","2016-01-27","21:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14432,19.37689
"3097","2016-01-27","19:31:00","ROBO A NEGOCIO C.V.",-99.19352,19.37258
"3099","2016-01-27","08:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22947,19.37851
"3100","2016-01-27","19:30:00","ROBO A NEGOCIO C.V.",-99.13739,19.38761
"3104","2016-01-28","12:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14765,19.38252
"3116","2016-01-28","10:30:00","ROBO A TRANSEUNTE C.V.",-99.20906,19.40059
"3122","2016-01-28","00:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17652,19.39423
"3125","2016-01-28","15:45:00","ROBO A TRANSEUNTE C.V.",-99.1857,19.37867
"3131","2016-01-28","13:40:00","ROBO A CUENTAHABIENTE C.V.",-99.1725,19.39472
"3144","2016-01-28","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.23745,19.36546
"3149","2016-01-28","21:35:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1844,19.3872
"3154","2016-01-28","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20149,19.31015
"3171","2016-01-28","10:45:00","ROBO A CUENTAHABIENTE C.V.",-99.14815,19.3824
"3199","2016-01-29","19:35:00","ROBO A TRANSEUNTE C.V.",-99.14303,19.38476
"3205","2016-01-29","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16262,19.39189
"3229","2016-01-29","11:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2001469999999,19.351552999834
"3243","2016-01-30","01:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16856,19.39543
"3245","2016-01-30","03:50:00","ROBO A NEGOCIO C.V.",-99.21659,19.3533
"3265","2016-01-30","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22052,19.3531
"3266","2016-01-30","08:30:00","ROBO A BORDO DE METRO S.V.",-99.16441,19.37048
"3272","2016-01-30","02:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20905,19.38623
"3274","2016-01-30","01:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20215,19.37056
"3276","2016-01-30","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15542,19.40273
"3280","2016-01-30","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16033,19.36343
"3291","2016-01-30","21:00:00","ROBO A TRANSEUNTE C.V.",-99.14524,19.40242
"3304","2016-01-30","23:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17516,19.38658
"3315","2016-01-30","06:00:00","ROBO A TRANSEUNTE C.V.",-99.14011,19.37693
"3316","2016-01-30","17:00:00","VIOLACION",-99.2257944568759,19.3432332087936
"3320","2016-01-31","00:30:00","HOMICIDIO DOLOSO",-99.21017,19.3791
"3339","2016-01-31","20:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18557,19.38096
"3346","2016-01-31","07:25:00","ROBO A NEGOCIO C.V.",-99.17387,19.39609
"3354","2016-01-31","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14812,19.39714
"3360","2016-01-31","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19449,19.38997
"3373","2016-01-31","10:00:00","ROBO A TRANSEUNTE C.V.",-99.18026,19.38387
"3383","2016-02-01","05:15:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.2012339999999,19.3428339998334
"3392","2016-02-01","10:50:00","ROBO A REPARTIDOR C.V.",-99.21853,19.3861
"3420","2016-02-01","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1887639999999,19.3555309998338
"3429","2016-02-01","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20775,19.4002
"3440","2016-02-02","12:05:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14294,19.38523
"3444","2016-02-02","15:00:00","ROBO A TRANSEUNTE C.V.",-99.14206,19.36581
"3450","2016-02-02","06:30:00","ROBO A TRANSEUNTE C.V.",-99.2064419999999,19.372874999834
"3458","2016-02-02","20:00:00","ROBO A NEGOCIO C.V.",-99.1669699999999,19.3897629998332
"3460","2016-02-02","21:30:00","ROBO A TRANSEUNTE C.V.",-99.20429,19.36579
"3467","2016-02-02","15:00:00","ROBO A TRANSEUNTE C.V.",-99.20502,19.39266
"3468","2016-02-02","20:50:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14397,19.37623
"3470","2016-02-02","21:50:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18818,19.36176
"3496","2016-02-02","23:15:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18229,19.38159
"3498","2016-02-02","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15371,19.36324
"3499","2016-02-02","13:30:00","ROBO A CUENTAHABIENTE C.V.",-99.16418,19.39221
"3509","2016-02-02","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1610289999999,19.3852209998334
"3548","2016-02-03","12:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1375439999999,19.376948999834
"3566","2016-02-03","20:20:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15309,19.36682
"3568","2016-02-03","16:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17533,19.39112
"3571","2016-02-03","23:45:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18115,19.38862
"3581","2016-02-03","08:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17116,19.39132
"3588","2016-02-03","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22038,19.36736
"3598","2016-02-03","14:50:00","ROBO A REPARTIDOR C.V.",-99.22376,19.37737
"3604","2016-02-03","15:00:00","ROBO A TRANSEUNTE S.V.",-99.25956,19.36724
"3613","2016-02-03","18:00:00","ROBO A TRANSEUNTE C.V.",-99.18135,19.3957
"3625","2016-02-04","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1585009999999,19.3780309998335
"3634","2016-02-04","14:10:00","ROBO A TRANSEUNTE C.V.",-99.17854,19.37361
"3635","2016-02-04","08:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18194,19.388
"3636","2016-02-04","08:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15779,19.37606
"3638","2016-02-04","08:30:00","ROBO A TRANSEUNTE C.V.",-99.2210819999999,19.3180859998334
"3649","2016-02-04","14:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17969,19.36431
"3663","2016-02-04","15:25:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18758,19.34665
"3702","2016-02-04","06:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19266,19.38056
"3714","2016-02-05","04:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14602,19.36919
"3719","2016-02-05","09:00:00","HOMICIDIO DOLOSO",-99.25232,19.36031
"3724","2016-02-05","08:00:00","ROBO A REPARTIDOR C.V.",-99.16298,19.36131
"3734","2016-02-05","03:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14802,19.37175
"3735","2016-02-05","17:42:00","ROBO A TRANSEUNTE C.V.",-99.19644,19.39808
"3739","2016-02-05","16:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14155,19.38395
"3754","2016-02-05","22:30:00","ROBO A TRANSEUNTE C.V.",-99.23371,19.35826
"3756","2016-02-05","22:30:00","ROBO A NEGOCIO C.V.",-99.2123,19.37036
"3761","2016-02-05","19:25:00","ROBO A TRANSEUNTE C.V.",-99.20016,19.39407
"3762","2016-02-05","09:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1589199999999,19.3583509998341
"3766","2016-02-05","19:15:00","ROBO A TRANSEUNTE C.V.",-99.20032,19.38047
"3767","2016-02-05","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19708,19.34038
"3769","2016-02-05","19:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20413,19.37765
"3773","2016-02-05","22:20:00","ROBO A NEGOCIO C.V.",-99.18871,19.36767
"3783","2016-02-05","17:45:00","ROBO A TRANSEUNTE S.V.",-99.17655,19.38584
"3790","2016-02-05","05:00:00","ROBO A TRANSEUNTE C.V.",-99.20421,19.36154
"3801","2016-02-06","12:00:00","ROBO A NEGOCIO C.V.",-99.2021,19.39034
"3802","2016-02-06","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1660009999999,19.3778929998338
"3803","2016-02-06","13:00:00","ROBO A NEGOCIO C.V.",-99.1628479999999,19.3736709998336
"3805","2016-02-06","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13855,19.36619
"3807","2016-02-06","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16915,19.3933
"3808","2016-02-06","14:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.23115,19.3768
"3812","2016-02-06","10:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14862,19.35977
"3815","2016-02-06","17:45:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1996549999999,19.3823839998332
"3818","2016-02-06","20:00:00","ROBO A TRANSEUNTE C.V.",-99.2094939999999,19.3923569998335
"3847","2016-02-06","23:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22279,19.36899
"3848","2016-02-06","04:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14608,19.36405
"3851","2016-02-06","23:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19433,19.36574
"3866","2016-02-07","00:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16819,19.38325
"3871","2016-02-07","20:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14284,19.38583
"3873","2016-02-07","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16038,19.36172
"3876","2016-02-07","16:40:00","ROBO A TRANSEUNTE C.V.",-99.2003519999999,19.3902399998335
"3889","2016-02-07","19:50:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18295,19.37526
"3904","2016-02-07","13:55:00","ROBO A TRANSEUNTE C.V.",-99.15771,19.35839
"3911","2016-02-07","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18611,19.36473
"3914","2016-02-07","21:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21852,19.35909
"3919","2016-02-07","21:10:00","ROBO A BORDO DE MICROBUS C.V.",-99.2021409999999,19.3981829998335
"3929","2016-02-07","06:00:00","VIOLACION",-99.2202610286788,19.3389622681806
"3932","2016-02-08","02:38:00","ROBO A NEGOCIO C.V.",-99.2153199999999,19.3876809998339
"3946","2016-02-08","09:05:00","ROBO A NEGOCIO C.V.",-99.1440199999999,19.3711189998337
"3947","2016-02-08","13:20:00","ROBO A REPARTIDOR C.V.",-99.2306689999999,19.3600329998334
"3949","2016-02-08","11:15:00","ROBO A REPARTIDOR C.V.",-99.2131679999999,19.377713999834
"3951","2016-02-08","10:30:00","ROBO A CASA HABITACI'ON C.V.",-99.18207,19.38441
"3960","2016-02-08","14:10:00","ROBO A TRANSEUNTE C.V.",-99.20291,19.37348
"3962","2016-02-08","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1525109999999,19.4028729998337
"3963","2016-02-08","08:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.13775,19.36725
"3976","2016-02-08","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14668,19.37652
"3984","2016-02-08","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19496,19.36337
"3985","2016-02-08","23:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1436,19.3819
"3992","2016-02-08","10:30:00","ROBO A NEGOCIO C.V.",-99.17824,19.39413
"3993","2016-02-08","19:45:00","ROBO A BORDO DE MICROBUS C.V.",-99.2211449999999,19.3868579998332
"3994","2016-02-08","15:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1614489999999,19.3940629998337
"3998","2016-02-08","21:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1818799999999,19.3907049998338
"4004","2016-02-08","13:34:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19449,19.38982
"4008","2016-02-08","22:00:00","ROBO A TRANSEUNTE C.V.",-99.1909,19.38531
"4020","2016-02-09","08:00:00","ROBO A BORDO DE METRO S.V.",-99.14322,19.36094
"4024","2016-02-09","02:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2132809999999,19.3979629998338
"4048","2016-02-09","21:10:00","ROBO A NEGOCIO C.V.",-99.27212,19.3347
"4056","2016-02-09","23:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18993,19.37545
"4063","2016-02-09","20:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1449,19.36717
"4067","2016-02-09","09:25:00","ROBO A TRANSEUNTE C.V.",-99.20195,19.37289
"4069","2016-02-09","22:40:00","ROBO A NEGOCIO C.V.",-99.17741,19.3711
"4072","2016-02-09","23:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1377689999999,19.4015099998336
"4076","2016-02-09","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14654,19.37727
"4077","2016-02-09","06:50:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14802,19.36698
"4079","2016-02-09","14:10:00","ROBO A NEGOCIO C.V.",-99.20846,19.39353
"4082","2016-02-09","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16813,19.39442
"4088","2016-02-10","01:25:00","ROBO A REPARTIDOR C.V.",-99.15502,19.38711
"4092","2016-02-10","06:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14984,19.36882
"4094","2016-02-10","10:40:00","ROBO A TRANSEUNTE C.V.",-99.23209,19.38189
"4100","2016-02-10","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1387549999999,19.4016449998338
"4105","2016-02-10","14:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15111,19.39589
"4111","2016-02-10","16:45:00","ROBO A CUENTAHABIENTE C.V.",-99.18112,19.36418
"4116","2016-02-10","20:20:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.13794,19.39179
"4122","2016-02-10","23:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.16127,19.40238
"4129","2016-02-10","12:25:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25106,19.33936
"4131","2016-02-10","23:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15479,19.3736
"4132","2016-02-10","20:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14956,19.37053
"4136","2016-02-10","09:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1822849999999,19.3760679998334
"4156","2016-02-10","16:30:00","ROBO A CUENTAHABIENTE C.V.",-99.14635,19.37202
"4174","2016-02-11","08:05:00","ROBO A NEGOCIO C.V.",-99.1473389999999,19.3749969998333
"4179","2016-02-11","13:30:00","ROBO A CASA HABITACI'ON C.V.",-99.25052,19.32763
"4180","2016-02-11","13:50:00","ROBO A TRANSEUNTE C.V.",-99.21878,19.37498
"4196","2016-02-11","23:30:00","ROBO A TRANSEUNTE C.V.",-99.2015799999999,19.3896349998339
"4204","2016-02-11","10:35:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.13983,19.39083
"4209","2016-02-11","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1474239999999,19.3658239998334
"4219","2016-02-11","09:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15928,19.35932
"4245","2016-02-12","10:35:00","ROBO A TRANSEUNTE C.V.",-99.2147319999999,19.387834999834
"4249","2016-02-12","11:30:00","ROBO A REPARTIDOR S.V.",-99.16974,19.37173
"4252","2016-02-12","09:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18322,19.38947
"4260","2016-02-12",NA,"ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18471,19.39472
"4261","2016-02-12","15:50:00","LESIONES POR ARMA DE FUEGO",-99.16591,19.38273
"4273","2016-02-12","18:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18919,19.37521
"4282","2016-02-12","21:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1564,19.40019
"4309","2016-02-12","23:50:00","ROBO A NEGOCIO C.V.",-99.13558,19.39898
"4321","2016-02-13","08:00:00","HOMICIDIO DOLOSO",-99.22312,19.38271
"4322","2016-02-13","10:50:00","ROBO A NEGOCIO C.V.",-99.15433,19.40195
"4329","2016-02-13","15:30:00","ROBO A TRANSEUNTE C.V.",-99.19947,19.39883
"4331","2016-02-13","17:30:00","ROBO A TRANSEUNTE C.V.",-99.20974,19.33132
"4359","2016-02-13","11:15:00","ROBO A NEGOCIO C.V.",-99.16047,19.37402
"4361","2016-02-13","17:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21492,19.34298
"4397","2016-02-14","15:00:00","LESIONES POR ARMA DE FUEGO",-99.20923,19.37468
"4401","2016-02-14","19:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16134,19.36163
"4421","2016-02-14","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19217,19.3753
"4427","2016-02-14","16:30:00","ROBO A NEGOCIO C.V.",-99.24007,19.33785
"4431","2016-02-14","20:00:00","ROBO A TRANSEUNTE C.V.",-99.19366,19.37778
"4440","2016-02-14","14:50:00","ROBO A TRANSEUNTE C.V.",-99.26026,19.37054
"4476","2016-02-15","16:00:00","ROBO A NEGOCIO C.V.",-99.17155,19.37802
"4509","2016-02-15","17:00:00","ROBO A REPARTIDOR C.V.",-99.21295,19.39305
"4526","2016-02-15","07:00:00","ROBO A TRANSEUNTE C.V.",-99.20429,19.38029
"4551","2016-02-16","13:15:00","ROBO A REPARTIDOR C.V.",-99.20147,19.39092
"4553","2016-02-16","08:40:00","ROBO A REPARTIDOR C.V.",-99.21313,19.38493
"4562","2016-02-16","13:00:00","ROBO A TRANSEUNTE C.V.",-99.2168,19.34841
"4566","2016-02-16","22:10:00","ROBO A CUENTAHABIENTE C.V.",-99.15367,19.37774
"4567","2016-02-16","20:30:00","ROBO A CASA HABITACI'ON C.V.",-99.1472,19.36353
"4570","2016-02-16","16:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18899,19.3425
"4577","2016-02-16","15:20:00","ROBO A CUENTAHABIENTE C.V.",-99.18891,19.39116
"4580","2016-02-16","22:20:00","ROBO A NEGOCIO C.V.",-99.19579,19.37366
"4585","2016-02-16","10:15:00","ROBO A REPARTIDOR C.V.",-99.21035,19.39475
"4589","2016-02-16","13:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15443,19.37294
"4592","2016-02-16","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16285,19.36129
"4594","2016-02-16","20:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14925,19.39199
"4601","2016-02-16","07:12:00","ROBO A NEGOCIO C.V.",-99.13812,19.39407
"4616","2016-02-16","14:00:00","ROBO A BORDO DE METRO S.V.",-99.16465,19.37092
"4620","2016-02-17","05:10:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18803,19.3569
"4622","2016-02-17","05:35:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19971,19.33816
"4634","2016-02-17","07:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18534,19.3958
"4640","2016-02-17","00:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21083,19.39962
"4652","2016-02-17","15:30:00","ROBO A REPARTIDOR C.V.",-99.21218,19.39361
"4662","2016-02-17","14:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15941,19.3986
"4669","2016-02-17","19:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19915,19.33814
"4677","2016-02-17","22:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18667,19.35882
"4697","2016-02-17","08:36:00","SECUESTRO",-99.2072922357122,19.399115095616
"4702","2016-02-18","04:15:00","ROBO A NEGOCIO C.V.",-99.19606,19.39829
"4704","2016-02-18","07:00:00","ROBO A BORDO DE MICROBUS C.V.",-99.17099,19.36087
"4711","2016-02-18","11:40:00","ROBO A BORDO DE MICROBUS C.V.",-99.21914,19.38636
"4722","2016-02-18","13:40:00","ROBO A CUENTAHABIENTE C.V.",-99.16017,19.38
"4724","2016-02-18","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13798,19.40005
"4726","2016-02-18","14:30:00","ROBO A CUENTAHABIENTE C.V.",-99.16617,19.36849
"4730","2016-02-18","10:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16411,19.3932
"4733","2016-02-18","20:45:00","ROBO A NEGOCIO C.V.",-99.21054,19.39432
"4734","2016-02-18","20:00:00","ROBO A TRANSEUNTE C.V.",-99.21528,19.3985
"4738","2016-02-18","11:10:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18662,19.38527
"4739","2016-02-18","23:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1972,19.3752
"4750","2016-02-18","11:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17864,19.38849
"4754","2016-02-18","14:30:00","ROBO A REPARTIDOR S.V.",-99.14024,19.38014
"4777","2016-02-19","01:20:00","ROBO A TRANSEUNTE C.V.",-99.18044,19.36949
"4778","2016-02-19","01:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18281,19.39331
"4805","2016-02-19","21:15:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.13899,19.39387
"4807","2016-02-19","19:30:00","ROBO A TRANSEUNTE S.V.",-99.13345,19.39274
"4826","2016-02-19","15:45:00","ROBO A TRANSEUNTE C.V.",-99.14146,19.38482
"4841","2016-02-19","21:40:00","ROBO A NEGOCIO C.V.",-99.21764,19.38321
"4869","2016-02-20","14:20:00","ROBO A TRANSEUNTE S.V.",-99.23221,19.34174
"4902","2016-02-20","01:40:00","ROBO A NEGOCIO C.V.",-99.19672,19.40314
"4910","2016-02-20","23:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24591,19.35969
"4912","2016-02-20","14:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14634,19.3674
"4914","2016-02-20","16:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1556,19.38555
"4916","2016-02-20","18:00:00","ROBO A TRANSEUNTE C.V.",-99.21613,19.36853
"4939","2016-02-21","01:00:00","ROBO A TRANSEUNTE C.V.",-99.19751,19.36
"4950","2016-02-21","22:30:00","ROBO A NEGOCIO C.V.",-99.17176,19.39625
"4963","2016-02-21","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19331,19.34157
"4965","2016-02-21","07:20:00","ROBO A NEGOCIO C.V.",-99.17902,19.39165
